chr17	11433952	13
chr17	11933952	10
chr17	12433952	3
chr17	12933952	2
chr17	13433952	2
chr17	13933952	0
chr17	14433952	0
chr17	14933952	0
chr17	15433952	0
chr17	15933952	0
chr17	16433952	0
chr17	16933952	0
chr17	17433952	0
chr17	17933952	0
chr17	18433952	0
chr17	18933952	0
chr17	19433952	0
chr17	19933952	0
chr17	20433952	0
chr17	20933952	0
chr17	21433952	0
chr17	21933952	0
chr17	22433952	0
chr17	22933952	0
chr17	23433952	0
chr17	23933952	0
chr17	24433952	0
chr17	24933952	0
chr17	25433952	0
chr17	25933952	0
chr17	26433952	0
chr17	26933952	0
chr17	27433952	0
chr17	27933952	0
chr17	28433952	0
chr17	28933952	0
chr17	29433952	0
chr17	29933952	0
chr17	30433952	0
chr17	30933952	0
chr17	31433952	0
chr17	31933952	0
chr17	32433952	0
chr17	32933952	0
chr17	33433952	0
chr17	33933952	0
chr17	34433952	0
chr17	34933952	0
chr17	35433952	0
chr17	35933952	0
chr17	36433952	0
chr17	36933952	0
chr17	37433952	0
chr17	37933952	0
chr17	38433952	0
chr17	38933952	0
chr17	39433952	0
chr17	39933952	0
chr17	40433952	0
chr17	40933952	0
chr17	41433952	0
chr17	41933952	0
chr17	42433952	0
chr17	42933952	0
chr17	43433952	0
chr17	43933952	0
chr17	44433952	0
chr17	44933952	0
chr17	45433952	0
chr17	45933952	0
chr17	46433952	0
chr17	46933952	0
chr17	47433952	0
chr17	47933952	0
chr17	48433952	0
chr17	48933952	0
chr17	49433952	0
chr17	49933952	0
chr17	50433952	0
chr17	50933952	0
chr17	51433952	0
chr17	51933952	0
chr17	52433952	0
chr17	52933952	0
chr17	53433952	0
chr17	53933952	0
chr17	54433952	0
chr17	54933952	0
chr17	55433952	0
chr17	55933952	0
chr17	56433952	0
chr17	56933952	0
chr17	57433952	0
chr17	57933952	0
chr17	58433952	0
chr17	58933952	0
chr17	59433952	0
chr17	59933952	0
chr17	60433952	0
chr17	60933952	0
chr17	61433952	0
chr17	61933952	0
chr17	62433952	0
chr17	62933952	0
chr17	63433952	0
chr17	63933952	0
chr17	64433952	0
chr17	64933952	0
chr17	65433952	0
chr17	65933952	0
chr17	66433952	0
chr17	66933952	0
chr17	67433952	0
chr17	67933952	0
chr17	68433952	0
chr17	68933952	0
chr17	69433952	0
chr17	69933952	0
chr17	70433952	0
chr17	70933952	0
chr17	71433952	0
chr17	71933952	0
chr17	72433952	0
chr17	72933952	0
chr17	73433952	0
chr17	73933952	0
chr17	74433952	0
chr17	74933952	0
chr17	75433952	0
chr17	75933952	0
chr17	76433952	0
chr17	76933952	0
chr17	77433952	0
chr17	77933952	0
chr17	78433952	0
chr17	78933952	0
chr17	79433952	0
chr17	79933952	0
chr17	80433952	0
chr17	80933952	0
chr17	81433952	0
chr17	81933952	0
chr17	82433952	0
chr17	82933952	48
chr7	2250708	5
chr7	2750708	5
chr7	3250708	0
chr7	3750708	2
chr7	4250708	0
chr7	4750708	1
chr7	5250708	0
chr7	5750708	0
chr7	6250708	0
chr7	6750708	2
chr7	7250708	0
chr7	7750708	0
chr7	8250708	0
chr7	8750708	0
